Time,Host,Caption,CommandLine,CreationClassName,CreationDate,CSCreationClassName,CSName,Description,ExecutablePath,ExecutionState,Handle,HandleCount,InstallDate,KernelModeTime,MaximumWorkingSetSize,MinimumWorkingSetSize,Name,OSCreationClassName,OSName,OtherOperationCount,OtherTransferCount,PageFaults,PageFileUsage,ParentProcessId,PeakPageFileUsage,PeakVirtualSize,PeakWorkingSetSize,Priority,PrivatePageCount,ProcessId,QuotaNonPagedPoolUsage,QuotaPagedPoolUsage,QuotaPeakNonPagedPoolUsage,QuotaPeakPagedPoolUsage,ReadOperationCount,ReadTransferCount,SessionId,Status,TerminationDate,ThreadCount,UserModeTime,VirtualSize,WindowsVersion,WorkingSetSize,WriteOperationCount,WriteTransferCount
1698484829.733837,pc-dedo,AdAppMgrSvc.exe,,Win32_Process,20231012192547.545781+120,Win32_ComputerSystem,PC-DEDO,AdAppMgrSvc.exe,,,1240,510,,582656250,,,AdAppMgrSvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3484991,224625578,1006428,30372,1012,31180,641097728,29056,8,31100928,1240,422,272,425,1206,9212,114615824,0,,,16,482343750,163311616,10.0.19045,21659648,20320,169904414
1698484829.733837,pc-dedo,AsSysCtrlService.exe,,Win32_Process,20231012192547.546021+120,Win32_ComputerSystem,PC-DEDO,AsSysCtrlService.exe,,,920,135,,156250,,,AsSysCtrlService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,36,514,4840,1304,1012,1532,47038464,6584,8,1335296,920,9,81,10,81,0,0,0,,,3,156250,42012672,10.0.19045,2228224,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.546594+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3172,403,,56718750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,450,10442,18944,4532,1012,4904,2203400400896,17384,8,4640768,3172,9,81,13,83,0,0,0,,,2,15156250,2203394465792,10.0.19045,10805248,0,0
1698484829.733837,pc-dedo,ijplmsvc.exe,,Win32_Process,20231012192547.546934+120,Win32_ComputerSystem,PC-DEDO,ijplmsvc.exe,,,2760,188,,65312500,,,ijplmsvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,76411,3286476,422811,2224,1012,3448,67751936,8740,8,2277376,2760,11,96,16,109,0,0,0,,,2,35625000,50450432,10.0.19045,5419008,0,0
1698484829.733837,pc-dedo,atkexComSvc.exe,,Win32_Process,20231012192547.547244+120,Win32_ComputerSystem,PC-DEDO,atkexComSvc.exe,,,2712,181,,937500,,,atkexComSvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,233,423,9285,6188,1012,6504,68632576,13416,8,6336512,2712,12,86,14,86,1,440368,0,,,2,13593750,59457536,10.0.19045,2867200,1,39680
1698484829.733837,pc-dedo,InputMapperCerberusWhitelister.exe,,Win32_Process,20231012192547.548174+120,Win32_ComputerSystem,PC-DEDO,InputMapperCerberusWhitelister.exe,,,3252,432,,191718750,,,InputMapperCerberusWhitelister.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1219,16972,15895931,665376,1012,1357192,2646581248,1008648,8,681345024,3252,161,245,313,263,52,139374,0,,,8,143437500,1896824832,10.0.19045,407363584,4,326
1698484829.733837,pc-dedo,FNPLicensingService.exe,,Win32_Process,20231012192547.554436+120,Win32_ComputerSystem,PC-DEDO,FNPLicensingService.exe,,,4120,215,,145625000,,,FNPLicensingService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,102442,117242,659255,3228,1012,3892,72040448,11124,8,3305472,4120,16,102,19,106,0,0,0,,,9,96250000,62763008,10.0.19045,6991872,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.556433+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4132,264,,11875000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,39035,2618974,19405,2784,1012,3144,2203402473472,18136,8,2850816,4132,14,88,16,89,0,0,0,,,4,3437500,2203397754880,10.0.19045,9248768,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.568171+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4208,393,,22656250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,14328,929386,45850,5308,1012,6224,2203449372672,40536,8,5435392,4208,20,172,24,192,5570,1339432,0,,,5,21562500,2203433439232,10.0.19045,18923520,761,1565760
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.573281+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4240,136,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1092,66774,6625,1444,1012,1548,2203388391424,13464,8,1478656,4240,9,60,10,62,45,23040,0,,,3,0,2203386290176,10.0.19045,7962624,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.573871+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4252,530,,91250000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,51083,18907290,447132,28852,1012,65708,2203529666560,99952,8,29544448,4252,28,177,33,195,1295,67104336,0,,,11,169218750,2203516256256,10.0.19045,29036544,16299,47187804
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.575809+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4260,285,,20156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,9591,862944,21601,3332,1012,3968,2203420733440,29644,8,3411968,4260,15,122,17,125,0,0,0,,,4,2187500,2203413913600,10.0.19045,11030528,2475,358541
1698484829.733837,pc-dedo,MsMpEng.exe,,Win32_Process,20231012192547.578495+120,Win32_ComputerSystem,PC-DEDO,MsMpEng.exe,,,4272,1287,,16342343750,,,MsMpEng.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,43056982,10237717129,45890925,499568,1012,1025324,2204807507968,935588,8,511557632,4272,108,624,209,1108,1906000,104144793805,0,,,52,157095781250,2204253573120,10.0.19045,311025664,1085225,5529917121
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.582618+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4312,220,,2812500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,14561,1254324,10857,2660,1012,2896,2203415674880,17528,8,2723840,4312,13,86,16,89,0,0,0,,,17,1093750,2203412525056,10.0.19045,8720384,0,0
1698484829.733837,pc-dedo,AdskLicensingService.exe,,Win32_Process,20231012192547.582540+120,Win32_ComputerSystem,PC-DEDO,AdskLicensingService.exe,,,4304,216,,23750000,,,AdskLicensingService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5257,120081,29181,11696,1012,14492,878854144,18088,8,11976704,4304,18,88,20,94,152,1637289,0,,,19,309218750,874921984,10.0.19045,7725056,160,722334
1698484829.733837,pc-dedo,wslservice.exe,,Win32_Process,20231012192547.591546+120,Win32_ComputerSystem,PC-DEDO,wslservice.exe,,,4352,440,,6718750,,,wslservice.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,15311,545724,27119,5596,1012,5960,2203457568768,20560,8,5730304,4352,19,184,23,188,48,7979,0,,,5,3125000,2203447083008,10.0.19045,9187328,20,4785
1698484829.733837,pc-dedo,OriginWebHelperService.exe,,Win32_Process,20231012192547.592225+120,Win32_ComputerSystem,PC-DEDO,OriginWebHelperService.exe,,,4360,408,,107343750,,,OriginWebHelperService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,15267,193862,286542,6148,1012,6736,121884672,21260,4,6295552,4360,26,187,30,216,9,1019,0,,,14,206093750,106340352,10.0.19045,10842112,10,604
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.594548+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4376,201,,937500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1570,179848,11688,2144,1012,2524,2203402280960,17964,8,2195456,4376,11,76,13,77,0,0,0,,,5,312500,2203397562368,10.0.19045,9584640,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.596103+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4404,365,,12656250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,9518,949702,34058,3100,1012,3824,2203414511616,23208,8,3174400,4404,20,100,23,101,1,116,0,,,5,10156250,2203402883072,10.0.19045,10956800,1,160
1698484829.733837,pc-dedo,gamingservicesnet.exe,,Win32_Process,20231012192547.600529+120,Win32_ComputerSystem,PC-DEDO,gamingservicesnet.exe,,,4460,115,,156250,,,gamingservicesnet.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,22,264,5138,1132,1012,1244,2203385434112,12804,8,1159168,4460,7,58,7,59,0,0,0,,,3,0,2203383169024,10.0.19045,7303168,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.601297+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4476,209,,9687500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,52327,193502,19234,2592,1012,2748,2203405430784,21556,8,2654208,4476,12,88,14,92,14570,968912,0,,,6,6718750,2203403149312,10.0.19045,10366976,9733,1623732
1698484829.733837,pc-dedo,gamingservices.exe,,Win32_Process,20231012192547.606672+120,Win32_ComputerSystem,PC-DEDO,gamingservices.exe,,,4516,622,,163125000,,,gamingservices.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,273942,117425175,302303,10132,1012,11440,2203520475136,71708,8,10375168,4516,27,250,31,257,5875,26023727,0,,,21,74843750,2203512950784,10.0.19045,20803584,33,8147836
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.616237+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4604,136,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,89,1112,7658,1592,1012,1916,2203395674112,18088,8,1630208,4604,10,70,11,71,0,0,0,,,1,0,2203390951424,10.0.19045,5394432,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.655403+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5008,129,,5000000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,31172,2732298,32765,1704,1012,1916,2203393761280,13552,8,1744896,5008,9,61,9,61,0,0,0,,,6,781250,2203390611456,10.0.19045,8196096,0,0
1698484829.733837,pc-dedo,dasHost.exe,,Win32_Process,20231012192547.687419+120,Win32_ComputerSystem,PC-DEDO,dasHost.exe,,,5164,1105,,18593750,,,dasHost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,41660,4727295,39635,6628,3172,11796,2203497308160,22380,8,6787072,5164,20,177,41,201,0,0,0,,,3,7656250,2203426795520,10.0.19045,8671232,15,67917
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192547.705481+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5248,401,,2500000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1216,396568,33098,3752,1012,4208,2203431383040,32716,8,3842048,5248,27,133,29,133,13,1508,0,,,12,2968750,2203424043008,10.0.19045,11821056,13,2080
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192548.211564+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,6436,579,,12968750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,75735,2306350,25151,2604,1012,11168,2203532673024,17216,8,2666496,6436,17,104,36,105,0,0,0,,,6,6875000,2203398979584,10.0.19045,9625600,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192548.444155+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,7128,1022,,392031250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1288179,58759558,857314,12068,1012,14432,2203473473536,51592,8,12357632,7128,13,146,18,196,139,1308899,0,,,2,950312500,2203432669184,10.0.19045,20885504,0,0
1698484829.733837,pc-dedo,WmiPrvSE.exe,,Win32_Process,20231012192548.637706+120,Win32_ComputerSystem,PC-DEDO,WmiPrvSE.exe,,,7604,621,,3373437500,,,WmiPrvSE.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,9138663,12351567130,48829830,107644,1128,120524,2204547821568,539108,8,110227456,7604,26,215,49,2066,896863,683951351,0,,,11,3331406250,2203579158528,10.0.19045,53944320,378,119573
1698484829.733837,pc-dedo,WmiPrvSE.exe,,Win32_Process,20231012192548.638419+120,Win32_ComputerSystem,PC-DEDO,WmiPrvSE.exe,,,7632,476,,6776406250,,,WmiPrvSE.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,835411,10506726,2437350,20352,1128,28880,2203522355200,41084,8,20840448,7632,23,209,31,275,27816,174579914,0,,,8,3592187500,2203489755136,10.0.19045,23080960,23893,2285724
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192548.684248+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,7928,414,,10781250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,18375,757452,44846,5932,1012,6684,2203454496768,48120,8,6074368,7928,22,174,26,177,28,12842,0,,,9,11562500,2203445039104,10.0.19045,15749120,34,120678
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192548.814814+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,8292,84,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,548,91128,5611,1068,1012,1380,2203380654080,8752,8,1093632,8292,6,33,7,39,0,0,0,,,1,156250,2203372785664,10.0.19045,7434240,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192548.996243+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,8940,861,,33906250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,8487,318563,99700,9452,1012,10488,2203484708864,59908,8,9678848,8940,22,213,27,241,451,1184310,0,,,8,43593750,2203461943296,10.0.19045,22380544,647,1062119
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192549.096699+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,9208,324,,1203437500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1345627,32154294,129756,24352,1012,24680,2203470479360,43664,8,24936448,9208,17,171,33,180,14667,688884,0,,,3,276718750,2203462778880,10.0.19045,13602816,1,160
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192549.331474+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,9284,274,,10625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,283,5670,34871,2764,1012,3168,2203423092736,32932,8,2830336,9284,13,126,14,129,4,1032,0,,,1,12812500,2203412262912,10.0.19045,12500992,0,0
1698484829.733837,pc-dedo,SearchIndexer.exe,,Win32_Process,20231012192549.760080+120,Win32_ComputerSystem,PC-DEDO,SearchIndexer.exe,,,9728,902,,811562500,,,SearchIndexer.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2067352,1234176916,954701,55304,1012,69720,2203789156352,74868,8,56631296,9728,81,276,116,285,64090,69045736,0,,,19,1367031250,2203713888256,10.0.19045,47386624,58140,233093402
1698484829.733837,pc-dedo,NisSrv.exe,,Win32_Process,20231012192551.823242+120,Win32_ComputerSystem,PC-DEDO,NisSrv.exe,,,3884,217,,259218750,,,NisSrv.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,649988,320063634,791304,15232,1012,223004,2204684632064,120976,8,15597568,3884,13,116,321,118,0,0,0,,,9,837656250,2203469324288,10.0.19045,12881920,0,0
1698484829.733837,pc-dedo,GoogleCrashHandler.exe,,Win32_Process,20231012192552.247380+120,Win32_ComputerSystem,PC-DEDO,GoogleCrashHandler.exe,,,10600,191,,2500000,,,GoogleCrashHandler.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1658,3392,35980,1832,7012,2188,60194816,9024,4,1875968,10600,12,102,13,103,1428,62928,0,,,3,937500,53641216,10.0.19045,1740800,715,31604
1698484829.733837,pc-dedo,GoogleCrashHandler64.exe,,Win32_Process,20231012192552.302704+120,Win32_ComputerSystem,PC-DEDO,GoogleCrashHandler64.exe,,,5064,167,,625000,,,GoogleCrashHandler64.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,294,3444,15310,1928,7012,2064,4395159552,8432,4,1974272,5064,10,112,11,113,76,6152,0,,,3,0,4389916672,10.0.19045,712704,39,3280
1698484829.733837,pc-dedo,SecurityHealthService.exe,,Win32_Process,20231012192601.029712+120,Win32_ComputerSystem,PC-DEDO,SecurityHealthService.exe,,,11616,1693,,122187500,,,SecurityHealthService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,6679,185802,163587,17092,1012,28780,2203597590528,32760,8,17502208,11616,26,211,56,497,0,0,0,,,60,156562500,2203477008384,10.0.19045,15704064,1,4096
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192602.015708+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,7596,554,,56406250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,177367,8664798,207651,9760,1012,16204,2203721629696,55424,8,9994240,7596,14,109,21,652,83,23503192,0,,,10,27500000,2203439714304,10.0.19045,14139392,1,23057588
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192610.717909+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,13660,266,,51250000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,190951,3682284,41480,3004,1012,3400,2203480694784,32368,8,3076096,13660,13,123,15,247,573,2150464,0,,,1,12031250,2203412729856,10.0.19045,13033472,203,925696
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192621.189646+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,15944,301,,20000000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,9461,1183640,147332,4512,1012,5896,2203440111616,32356,8,4620288,15944,15,114,22,153,75,680762,0,,,5,24218750,2203413237760,10.0.19045,15319040,4,36432
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192636.068760+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,15980,234,,77656250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,127,3988,3762972,2596,1012,3528,2203412271104,19720,8,2658304,15980,10,96,11,97,0,0,0,,,5,82500000,2203400728576,10.0.19045,10747904,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192751.165534+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,12436,329,,195937500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,642887,1020690157,521309,7140,1012,28612,2203486429184,41192,8,7311360,12436,20,144,309,176,83,44060,0,,,9,110468750,2203467534336,10.0.19045,11501568,1089,952605256
1698484829.733837,pc-dedo,SgrmBroker.exe,,Win32_Process,20231012192751.800600+120,Win32_ComputerSystem,PC-DEDO,SgrmBroker.exe,,,16148,117,,382500000,,,SgrmBroker.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,555,1322,57679,10532,1012,12004,2203647258624,12260,8,10784768,16148,7,36,8,37,2,80480,0,,,6,34531250,2203644112896,10.0.19045,9535488,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192752.232950+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,19004,418,,49687500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,17227,767750,231165,16820,1012,36052,2203532414976,70964,8,17223680,19004,24,204,28,251,242,6795226,0,,,7,36718750,2203502551040,10.0.19045,18558976,115,453120
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231012192752.373922+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,3104,227,,10781250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2488,8682,23985,3412,1012,3908,2203407523840,11520,8,3493888,3104,13,83,14,83,27,3132,0,,,8,7187500,2203402391552,10.0.19045,7421952,27,4320
1698484829.733837,pc-dedo,audiodg.exe,,Win32_Process,20231012200834.492583+120,Win32_ComputerSystem,PC-DEDO,audiodg.exe,,,12724,421,,27314062500,,,audiodg.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,111335737,5549255590,6278480,139088,3200,142428,2203648274432,85380,8,142426112,12724,29,156,52,175,80480,14157711,0,,,25,139271406250,2203621519360,10.0.19045,57876480,449926,12319970
1698484829.733837,pc-dedo,PsyFrameGrabberService.exe,,Win32_Process,20231012214636.300550+120,Win32_ComputerSystem,PC-DEDO,PsyFrameGrabberService.exe,,,6916,887,,16718750,,,PsyFrameGrabberService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,97815,3058886,26319,15900,1012,21700,4563517440,37568,8,16281600,6916,26,275,31,309,175,700762,0,,,29,1718750,4542783488,10.0.19045,6524928,103,9507
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231013200502.649759+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,20524,203,,2656250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5245,177520,12776,7344,1012,8908,2203695054848,11276,8,7520256,20524,16,92,19,95,1601,7499776,0,,,4,18125000,2203685089280,10.0.19045,5492736,536,3223552
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231013202953.118224+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,8744,173,,4687500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,17832,1129270,19661,2432,1012,2780,2203395727360,7988,8,2490368,8744,86,68,189,68,1,476,0,,,5,1718750,2203392057344,10.0.19045,4739072,68,32368
1698484829.733837,pc-dedo,MoUsoCoreWorker.exe,,Win32_Process,20231015103332.642880+120,Win32_ComputerSystem,PC-DEDO,MoUsoCoreWorker.exe,,,13180,622,,620625000,,,MoUsoCoreWorker.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,482393,2991182,5847373,72104,1128,107076,2203558387712,109668,8,73834496,13180,21,189,26,245,984875,3996828731,0,,,5,697656250,2203527389184,10.0.19045,16150528,101440,1899095774
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231015134547.028041+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,19152,210,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,151,3522,8868,2244,1012,2460,2203408670720,10584,8,2297856,19152,12,96,12,97,1,55320,0,,,3,781250,2203405520896,10.0.19045,6443008,0,0
1698484829.733837,pc-dedo,svchost.exe,,Win32_Process,20231016084851.296539+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,16812,214,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,284,4986,7673,2836,1012,4044,2203437760512,15476,8,2904064,16812,13,113,16,153,4,1384,0,,,3,468750,2203410620416,10.0.19045,6139904,0,0
